,Produto,Preco
1231,"TECLADO MULTIMÍDIA OFFICE USB BRANCO COM APOIO PARA SMARTPHONE, Multilaser, TC263",54.0
1232,Mouse Sem Fio 2.4GHZ USB Branco - MO286,26.0
1233,"Mouse pad, mouse pad, mouse pad de mesa de feltro, tapete antiestático, desktop de computador para jogos e notebook (cinza claro)",92.0
1234,"HRNAKDFKL Leitor de cassete, saída Bluetooth transparente, leitor de rádio FM Walkman com conector de áudio de 3,5 mm USB / leitor de fita portátil operado por bateria, tipo Walkman, sem necessidade de computador para entretenimento",226.0
1235,"Computador Completo Intel Core i5 4GB SSD 240GB Monitor LED 15.6"" HDMI EasyPC Go",2259.0
1236,Adaptador USB wireless dual band AC1300 TP-Link Archer T3U,127.0
1237,Webcam HD Logitech C505 com Microfone Embutido de Longo Alcance e 3 MP para Chamadas e Gravações em Vídeo Widescreen,179.0
1238,Headset Gamer P2 Para Notebook Pc Computador Led Usb HF-G650 Vermelho,159.0
1239,Computador Completo Intel Core i5 4GB HD 500GB Monitor 19.5 LED HDMI Áudio 5.1 canais Quantum Star,2139.0
1240,Apoio de Punho para Teclado em Espuma Preto 1156 1 UN Work Class,26.0
1241,Computador Completo Core I3 8gb Hd 500gb Monitor,2648.0
1242,Tomshin Teclado sem fio 2.4G Mini teclado sem fio ultrafino Teclado mudo 78 teclas Teclado sem fio para computador desktop laptop,176.0
1243,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1244,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1245,"Prasacco Capa para monitor de computador PU 24""",97.0
1246,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1247,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1248,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1249,Bateria - Dell Inspiron N5110 - Preta,169.0
1250,"Computador Fácil Completo Intel Core i5 3.20 Ghz 8GB DDR3 HD 1TB Monitor 19"" Teclado e Mouse",2659.0
1251,gazechimp Cabo Conversor DVI para VGA 23 Cm Dvi 24 + 5M / F com Adaptador para,56.0
1252,COMPUTADOR BUSINESS B300 - RYZEN 3 3200G 3.6GHZ 4GB DDR4 HD 500GB HDMI/VGA FONTE 200W,2999.0
1253,"Imac Apple 24"" com Tela Retina 4.5k, Processador M1, 7 Núcleos, Azul, Ssd 256gb, 8gb - Mjv93bz/a",15899.0
1254,Impressora 3D Creality RESINA Halot-One CL-60,2288.0
1255,Teclado Bluetooth Universal sem Fio Ipad Iphone Computador Android Mac Note,87.0
1256,"Computador Completo Intel Core i3 6GB SSD 240GB Monitor LED 15.6"" HDMI EasyPC Go",1929.0
1257,"Mp306 Mousepad Bullet, OEX, Acessórios para Computador, Preto, 48.7104",42.0
1258,Domary D-158 Mini Computador Desktop Alto-falante Super Bass Subwoofer 3.5mm Music Player com fio Caixa de som USB Powered Home Alto-falantes Subwoofer para celular Laptop Universal,100.0
1259,"OSALADI Suporte para laptop dobrável, suporte para laptop, suporte ajustável, portátil, suporte para notebook, suporte para computador, suporte prateado",182.0
1260,Suporte para Celular ou Tablet de Mesa Dobrável Verde Agua Bella Net,29.0
1261,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1262,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1263,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1264,"Microfone USB para jogos, microfone tonor para computador condensador PC com suporte de tripé e filtro pop para transmissão, podcasting, gravação vocal, compatível com iMac PC Laptop Desktop Windows Computador, TC-777",932.0
1265,"Original para Baseus i-Wok Lâmpada para pendurar tela monitor de computador Lâmpada para pendurar tela escritório LED lâmpada de mesa USB sem passo regulador lâmpada LED, Preto",292.0
1266,Adaptador USB A Femea para Tipo C Macho -OTG,12.0
1267,"PC Intel Core i3, 8GB RAM DDR3, HD SSD 480GB",2070.0
1268,Domary Fone de ouvido estéreo X9 para jogos 7.1 Virtual Surround Bass Fone de ouvido para jogos Fone de ouvido para jogos USB Plug Controle de volume com luz LED de microfone para computador PC Gamer,270.0
1269,GPU AMD RX6800 16GB GDDR6 SPEEDSTER QICK319 XFX RX68XLALBD9,11168.0
1270,Teclado sem Fio 850 USB Preto Microsoft - PZ300005,159.0
1271,Teclado Mecânico 60% Redragon Draconic RGB Preto Switch Marrom K530RGB,417.0
1272,QUEBRA QUINA CONFORT LARGE PRETO,69.0
1273,Kit Teclado Semi Mecânico Gamer Multimídia Abnt2 Led Rgb com Mouse 2400dpi Laser Usb Óptico para Pc Notebook Xbox Series X e S Ps4 Ps5 (Preto),114.0
1274,Domary Mochila para computador de grande capacidade Bolsa de negócios da moda Conjunto de bolsa de viagem para lazer ao ar livre com porta USB externa cinza,181.0
1275,"Um Produto Inovador, Leve, Dobrável E Com Duplo Sistema De Resfriamento",129.0
1276,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1277,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1278,"Prasacco Capa para monitor de computador PU 24""",97.0
1279,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1280,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1281,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1282,"Cabo USB-USB C C3PLUS, 1Metro, Preto e Cinza, 2A Cb-C11Gbk",14.0
1283,Mesa Suporte Articulado para Notebook com Mousepad - Travas 360° - Ângulo e Altura ajustáveis - Vexz,169.0
1284,"Computador Desktop Completo com Monitor 19.5"" HDMI Wifi Intel Core i5 8GB HD 1TB EasyPC Terabyte Slim",3019.0
1285,Pen Drive 16GB USB 2.0 Cruzer Blade Rosa - SanDisk,28.0
1286,"Computador multifuncional que aumenta a prateleira com iluminação RGB e 4 portas USB 3.0, suporte de monitor dobrável para MacBook, carga 30kg / 66Ib,White",625.0
1287,"Cewaal Capa para monitor de 24 polegadas de poliéster antiestático LCD/LED/HD, capa protetora para monitor de computador capa compatível com iMac 24"" All-in-One Machine",101.0
1288,Headset Gamer RGB Blackfire Preto FORTREK,129.0
1289,"Cabo VGA de 1,35 mts",16.0
1290,"OSALADI Adaptador USB 2.0 Switcher Box USB para impressora, teclado, laptops, computadores, dispositivos de compartilhamento",119.0
1291,Homyl Placa de Som com Adaptador USB 2.0 de Hub Externo de 7.1 Canais para Computador - Preto,73.0
1292,Moniel USB Microfone para computador de conferência VOIP Omnidirecional Desktop Microfone com fio Alto-falante embutido Suporte Controle de volume Função Mudo Plug&Play para PC Laptop Reunião,199.0
1293,Fone de Ouvido Headset Gamer C/Microfone P/ PS4 Xbox-One Computador Notebook Cabo Nylon P2 P3 3.5mm VD,174.0
1294,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1295,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1296,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1297,"Santana Centro Cabo de Video Dvi, 24+1xhdmi Macho 2mts.",25.0
1298,MOUSE GAMER REDRAGON NOTHOSAUR PRETO M606,78.0
1299,"CABO DE FORCA 1.8M 3X0,50 3 AMPERES",12.0
1300,"Mouse vertical, Baugger T-20 Mouse Com Fio Vertical Mouse Ergonômico Recarregável 4 3200 DPI Opcional Portátil Gaming Mouse para Mac Computador Portátil PC",100.0
1301,"Yongqin Suporte de telefone celular, suporte lateral para tela de laptop de computador, suporte lateral para laptop, suporte para telefone",69.0
1302,"Webcam de computador Full HD 1080P/2K/4K, webcam com foco automático com tripé para conferência de transmissão ao vivo - branco 2K",155.0
1303,Lurrose 2. Mouse de Ar Wireless Handheld Trackball Mouse Porta USB Thumb Controlled Handheld Trackball Mouse Acessórios Computador (Preto),199.0
1304,"Computador All in One Dell Inspiron 5400-M30S LED 23.8"" Full HD 11ª Geração Intel Core i7 16GB 512GB SSD Windows",6799.0
1305,Garrafa De Tinta Original Epson Ecotank 544 Preto - T544120,34.0
1306,"C3Tech NBC-50 Base para Notebook, Preto",60.0
1307,Computador Intel Core i7 12GB HD 1TB EasyPC Go,2629.0
1308,Computador Intel Core i7 8GB SSD 240GB EasyPC Go,2419.0
1309,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1310,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1311,"Prasacco Capa para monitor de computador PU 24""",97.0
1312,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1313,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1314,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1315,"Computador Completo Intel Core i5 8GB SSD 240GB Windows 10 HDMI Wifi dual band Monitor 15"" EasyPC Desktop",3209.0
1316,"Houshome V-160 USB Combinação de alto-falantes com fio de madeira para computador Alto-falantes para baixo Estéreo Music Player Subwoofer Caixa de som para desktop, laptop, notebook, tablet, PC, telef",126.0
1317,"Combo Wireless 2.4GHz Office Premium - Mouse e Teclado, 5+, Acessórios para Computador",121.0
1318,Suporte Splin para Notebook Laptop Universal de Mesa Modelo Soft Touch (Preto),39.0
1319,Pc Gamer Completo Hércules Intel i3 3º Ger. GT 730 8GB HD 500GB Wi-fi,3899.0
1320,A3vsbr luminária usb portátil flexível em led lampada white branco notebook netbook laptop pc computador carregador quick charge power bank,21.0
1321,"SSD A400, Kingston, SA400S37/240G, Cinza",221.0
1322,"Webcam 1080P XFTOPSE Full HD Mini com Microfone, Vídeo Chamada USB Plug-and-play Streaming Web Cam WB para Notebook, Computadores, Laptops, Desktop e Jogos Camera(Preto)",122.0
1323,"Excovip Mouse Pad, Premium-Textured Mouse Mat, Base de Borracha Antideslizante para Laptop, Computador e PC, 22×18×0.25 cm, Preto",69.0
1324,"Mousepad Gamer Goliathus Small Control Fissure, Razer, Acessórios Para Computador, Verde",69.0
1325,Fonte Corsair 550W 80 Plus Bronze CX550 - CP-9020121-BR,505.0
1326,"Computador laptop wi-fi laptop 15,6""8 + 128G portátil business PC NotebookSilverUS 15,6 polegadas",2422.0
1327,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1328,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1329,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1330,"Mouse pad RGB estendido para jogos, tapete para jogos extra grande para gamer, tapete de mesa de escritório à prova d'água com 10 modos de iluminação, para PC computador RGB teclado mouse MacBook – 80 x 38 x 4 mm, Map, 31.5'' x 15.7'' x 0.16""",299.0
1331,"DAREU Mouse com fio para jogos 6 botões programáveis 6400 DPI ajustável 16,8 milhões de croma RGB Retroiluminado confortável Sensor óptico ergonômico para notebook PC Laptop Computador – Preto EM908",117.0
1332,Houshome Gabinete para computador de mesa ATX Visão completa lateral RGB transparente Suporte para gabinete ATX/Micro ATX/Mini ventilador de resfriamento ITX/placa gráfica de 330 mm,834.0
1333,Mousepad Homyl Antiderrapante para Laptop Computador PC Personality Design Gaming Mouse Pad Mat - Rosa,50.0
1334,"Tomshin P4-120 Unidade de estado sólido SATA3.0 de 2,5 polegadas 120GB 4 canais SSD de gravação de leitura de alta velocidade para computador portátil",199.0
1335,Computador Intel Core i5 4GB HD 500GB Mouse teclado mousepad Quantum Premium,1979.0
1336,Computador Intel Core i5 12GB SSD 480GB EasyPC Go,2119.0
1337,Base Cooler Vertical Para Notebook Multilaser - AC166,76.0
1338,"N\\A Grande 2GG Tapete de mesa para computador de escritório, teclado grande para mouse pad de lã de feltro para laptop, tapete antiderrapante para gamer mouse pad",10.0
1339,Domary Suporte para laptop Suporte para notebook ultrafino Suporte para computador dobrável com 10 níveis de altura ajustável Suporte de dock de mesa para laptop Tablet PC,103.0
1340,"Samsung BookIntel® Core™ i3-1115G4, 11 Geração, Windows 10 Home, 4GB, 1TB, 15.6'' Full HD LED, 1.86kg",2879.0
1341,"PenDrive SanDisk Cruzer Ultra Flair 32GB, Prata",66.0
1342,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1343,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1344,"Prasacco Capa para monitor de computador PU 24""",97.0
1345,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1346,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1347,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1348,HyperX Teclado Mecânico Gamer Mars RGB - US layout,359.0
1349,Cabo Ext P/Usb 3.0 Am X Af 1.5M Usbaf3015,28.0
1350,"CABO USB, MD9, AM/BM 2.0 1,80M PRETO",13.0
1351,Cabo Óptico Toslink Basic 3 Metros - Cabo para Áudio Digital - Chip Sce 018-9003,16.0
1352,Leitor De Cartão Multilaser Super Speed Usb 3.0 - AC290,52.0
1353,FITA PARA ROTULADOR BROTHER PRETO/BRANCO - M231,52.0
1354,"Mouse Gaming Cooler Master MM711 60G, com Estrutura Leve de Colméia - Branco",229.0
1355,"Gabinete H210I Matte Black - Ca-H210I-B1, Nzxt, 32347",969.0
1356,Pen Drive 64GB Diamond 10Mb/S Pd852,53.0
1357,Kit Teclado e Mouse C3TECH K-W20BK sem fio Preto Layout ABNT2 Resistente a derramamento de agua,104.0
1358,"GABINETE MID-TOWER GRAVITY PRETO 2 FANS RGB LATERAL EM VIDRO TEMPERADO - PCYES, GRPTRGB1FV",362.0
1359,Teclado Bluetooth Padrão Apple Imac Macbook Iphone,100.0
1360,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1361,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1362,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1363,MINI COMPUTADOR BUSINESS B100 - CELERON DUAL CORE J1800 2.41GHZ 4GB DDR3 SODIMM SSD 120GB HDMI/VGA FONTE EXT. 60W,1404.0
1364,Garrafa De Tinta Original Epson Ecotank 544 Amarelo - T544420,48.0
1365,"Mouse Pad Tecido Preto 22 x 18 cm - 01 Unidade, Maxprint, 603579, Outros Acessórios para Notebooks",11.0
1366,"Monitor Gamer LG LED 23.8´, Full HD, IPS, 2 HDMI, FreeSync, 1ms - 24ML600M",899.0
1367,"Multifuncional Epson EcoTank L3150 - Tanque de Tinta Colorida, Wi-Fi Direct, USB, Bivolt",1269.0
1368,SUPORTE PARA MONITOR,352.0
1369,Kit Teclado e Mouse HP USB 160 Preto Padrão ABNT2-6HD76AA#AC4,119.0
1370,Pc Gamer Completo Hércules Intel i3 3º Ger. GT 730 8GB HD 500GB Wi-fi,3899.0
1371,"Computador All in One Dell Inspiron 5400-M30S LED 23.8"" Full HD 11ª Geração Intel Core i7 16GB 512GB SSD Windows",6799.0
1372,"KKmoon Microfone de computador de mesa Microfone com fio USB 360 graus Condensador omnidirecional de pescoço ajustável com botão de toque mudo Plug & Play para computador, PC, laptop, escritório, jog",134.0
1373,Pc Gamer Completo Intel I5 8gb Hd 500 Placa De Video Monitor,3849.0
1374,"Organizador OEX Gamer Mouse Bungee MB100, 48.7358",40.0
1375,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1376,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1377,"Prasacco Capa para monitor de computador PU 24""",97.0
1378,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1379,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1380,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1381,"Notebook Dell Inspiron i15-3501-D60S 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Linux Prata",4530.0
1382,Mouse Gamer Rgb Computador Pc Notebook Ergonômico Usb kp-mu006,59.0
1383,"HNQH Lindo fone de ouvido de gato, fone de ouvido rosa com fio para jogos com microfone e luz RGB removível, fone de ouvido estéreo 7.1 para notebook de computador",299.0
1384,Tomshin 228PCS Kit de Parafuso Básico de Computador Desktop Conjunto de Parafusos de Manutenção de Computador para Gabinete de Computador Placa-mãe Gráficos Ventilador de disco rígido,86.0
1385,PC Gamer AMD A8 CPU 3.8Ghz 8GB (Placa de vídeo Radeon R5 2GB) SSD 120GB Skill Casual,1806.0
1386,Cooler Fan C3Tech F7-100BK Storm 12x12x2.5 cm Preto - Rolamento FDB 12v 1200RPM,25.0
1387,"Computador All in One 3green Unique Intel Core i5 4GB HD 1TB 24.5"" Ajuste rotação e altura Windows 10",5289.0
1388,"Computador Completo Intel Core i5 4GB SSD 240GB Windows 10 Monitor 19"" HDMI 3green ElitePC",3039.0
1389,COMPUTADOR GAMER 3000 - I3 10100F 3.6GHZ 10ª GER. MEM. 16GB DDR4 SSD 480GB GTX 1650 4GB FONTE 500W PFC ATIVO,6590.0
1390,Placa Gráfica HD6770 4G DDR5 Placa Gráfica de Computador Desktop de Alta DefiniçãoBlack,378.0
1391,Computador Gamer Goldentec GGL com Intel® Core™ i5-2400S 2.50GHz 8GB SSD 240GB GTX 1650 Super OC 4GB,4961.0
1392,"OSALADI Suporte móvel de PC para torre de computador, suporte de chão, suporte de CPU para carrinho, rodízios com paredes para casa, escritório, sob a mesa",176.0
1393,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1394,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1395,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1396,"Monitor Gamer AOC Hero 27"" 144Hz IPS 1ms G-Sync Compatible 27G2, Preto, Grande",1923.0
1397,"ELUTENG Ventoinha USB de 40 mm com controle de 3 velocidades, ventilador USB de 120 mm 5V máx. 5300RPM, fluxo intenso, VR Ventilador de refrigeração compatível com receptor DVR, PlayStation, Xbox, gabinete de computador",58.0
1398,OSALADI Bolsa para laptop com alça superior para tablet e computador,100.0
1399,"Littryee Disco rígido externo de expansão para desktop, 500 GB, 1 TB, 2 TB, portátil, resistente, à prova de choque, grande capacidade, resistente à poeira, à prova de chuva, HDD para PC, computador USB 3.0, estação de trabalho",207.0
1400,Kit Tampa Webcam Câmera Adesivo Privacidade Espião Preta,23.0
1401,BitFenix Prodigy s Original BitFenix BFA-ACL-12GK6-RP Alchemy Connect,769.0
1402,Controle Console Computador Pc Notebook Sem Fio Wireless PS3,66.0
1403,Moniel Microfone USB portátil de conferência 360 ° condensador omnidirecional computador PC microfone com toque mudo Plug and Play Compatível com Windows M-A-C-O-S para PC laptop videoconferência,89.0
1404,Mouse Recarregável 2.4G sem fio recarregável vertical mouse ergonômico vertical mouse mouse óptico 3 níveis de DPI ajustáveis/plug & play preto,99.0
1405,"Sorand Conversor USB 3.0 para HDMI/VGA, conversor USB 3.0 para HDMI/VGA, adaptador USB 3.0 para cabo de conversão HDMI/VGA, alta confiabilidade para smartphone de computador, etc.",729.0
1406,Placa Mãe Asus para Intel 1200 H510M-E Prime 2xDDR4 mATX,58.0
1407,"Adesivos NASA para laptop, Space Explorer Galaxy adesivo de vinil para garrafa de água Hydro Flask Carro Para-choque Skate Bagagem, Spaceman Spacecraft Universe Planet Graffiti Decals para Vsco Girl Boy, pacote com 50",173.0
1408,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",159.0
1409,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,97.0
1410,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1411,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1412,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1413,Switch Gigabit De Mesa Com 8 Portas 10/100/1000 Ls1008G Smb,128.0
1414,Tomshin Alto-falante de mesa com barra de som alimentado por USB Caixa de som de computador com fio para computador laptop de mesa de TV,125.0
1415,"C3Tech NBC-50 Base para Notebook, Preto",60.0
1416,"PLACA DE VIDEO NVIDIA GEFORCE G 210 1GB DDR3 64 BITS COM KIT LOW PROFILE INCLUSO - PA210G6401D3LP, PCYES, 30675",233.0
1417,"Fonte Carregador Macbook Pro Retina 15 A1398 Magsafe2 85w 20 v 4,25A",129.0
1418,KIT TECLADO E MOUSE SEM FIO RECARREGÁVEL 2.4GHZ USB PRETO TC250,185.0
1419,Mouse Redragon Pegasus - 7200dpi - 6 Botões - M705,117.0
1420,"Cabo Rede 5 M Patch Cord, Plus Cable, Cabos para Computadores e Notebooks",23.0
1421,CABO USB A 2.0 MACHO PARA MINI USB B MACHO 28AWG PURO COBRE 2 METROS - PUANM2-2,20.0
1422,"Mouse Pad Tecido Emborrachado Reflex, Multicor, 23 x 16 cm",10.0
1423,"Thermaltake S100 TG, CA-1Q9-00S1WN-00",475.0
1424,"Cabo adaptador para ventilador PWM divisor de ventilador de policarbonato, cabo adaptador para computador, extensão de ventilador de 4 pinos, cabo de alimentação de 1 a 3 conversores de 10,6 polegadas",32.0
1425,"Computador IntelCore i5, 3,2G, com HMDI, 500GB, Windows 10 e Wi-Fi",1659.0
1426,Computador Pc Cpu Intel Core i5 Com Hdmi 16GB HD 500GB+SSD 240GB Windows 10 Wifi Desktop,2200.0
1427,"Computador Core I5 Quad Core intel, 8GB Memoria, SSD 240GB ultra velocidade, Gabinete com fonte",1649.0
1428,Teclado Mecânico Redragon Daksa Preto Iluminação Rainbow Switch Marrom K576R-1,254.0
1429,"COMPUTADOR GAMER, SKUL, 3000 - I3 10100F 3.6GHZ 10ª GER. MEM. 8GB DDR4 SSD 240GB RX550 4GB FONTE 500W PFC ATIVO WINDOWS 10 HOME, Preto",5075.0
1430,Domary Gabinete para computador de mesa ATX Visão completa lateral RGB transparente Suporte para gabinete ATX/Micro ATX/Mini ventilador de resfriamento ITX/placa gráfica de 330 mm,1135.0
1431,Teclado Gamer Optico Redragon Surara Pro Abnt2 Switch Outemu Blue Opto-Mecanico - K582Rgb-Pro (Blue),366.0
1432,Módulo De Memória Multilaser Dimm Ddr3 8Gb Pc3-12800 - MM810,322.0
1433,Computador Skill Join AMD 6-Core 3.8Ghz 12GB (Placa de vídeo Radeon R5) SSD 240GB HDMI Full HD Áudio 5.1 canais PC CPU,2030.0
1434,"Combo Teclado e Mouse com fio USB Logitech MK120 com Design Confortável, Durável e Resistente à Respingos e Layout ABNT2",95.0
1435,"Cucudy Full HD 1080P Webcam USB Mini Câmera de Computador Microfone Embutido, Rotativo Flexível, para Laptops, Desktop e Jogos câmeras web para computadores",149.0
1436,Leitor De Cartão Multilaser Super Speed Usb 3.0 - AC290,52.0
1437,"Headset Gamer Alienware 7.1 AW510H, Dell",593.0
1438,TECLADO E MOUSE GAMER VX GAMING KRAKEN - MOUSE 2400 DPI LED 3 CORES CABO USB 1.8 METROS - VGC-02,129.0
1439,"Mouse óptico de computador LED, Baugger F14 LED Optical Mouse de Computador 2.4G 2.400 DPI 7 Botões Sem Fio Gaming Mouse Colorido Luzes de Respiração para Pro Gamer",104.0
1440,"ZIXING Webcam de computador HD 1080p, câmera Web de ângulo ultra grande com microfone de redução de ruído, adequada para computadores de mesa, laptop, PC, jogos, rede, ensino de conferência",173.0
1441,Sangmei Cabo HDMI 2.1 Cabo HD com 8K de resolução 4K a 120Hz Visão 3D 48Gbps Largura de banda para o computador Smart Box Projector 3m,159.0
1442,"Prasacco Capa para monitor de computador PU 24""",97.0
1443,Pc Gamer Completo Maximus I5 GT 730 4GB 8GB Hd 1Tb Wi-fi,4199.0
1444,Pc Gamer Bravus Intel i7 GTX 1650 16GB Hd 1TB SSD 120GB Wi-fi,8990.0
1445,"Rato para jogos RGB sem fio, mouse de computador óptico USB de 2,4 GHz com RGB, 5 DPI ajustável até 3600, mouse de laptop ergonômico com 7 botões programáveis,rosa",159.0
1446,PC G-FIRE AMD A10 9700 8GB 1TB Radeon R7 2GB integrada Computador Gamer HTG-249,2649.0
1447,Cartao de Memoria Sandisk Ultra Microsdxc Uhs-I Card With Adapter – 64Gb,52.0
1448,Mouse LED Ergonômico 1600dpi 6 botões - PC e Laptop - Verto Mouse 22885 - Trust,113.0
1449,"Multilaser Multimídia Usb Slim TC240 - Kit Teclado E Mouse Multilaser Com Fio, Preto",59.0
1450,SAMSUNG Chromebook SS 11.6 Intel DC 4GB 32GB XE310XBA-KT1BR,1699.0
1451,"Headset Gamer Corsair HS35 P2 Stereo 2.0 Para PC, Mac, Xbox One, PS4, Switch, iOS e Android - Preto CA-9011195-NA",269.0
1452,"PC ITX Gamer Home-Office Powered By Asus Core I5 10400, 8GB, SSD 240GB, 3 Anos de Garantia",3999.0
1453,Switch Gigabit De Mesa Com 5 Portas 10/100/1000 Ls1005G Smb,109.0
1454,Teclado Gamer Mecânico RGB CRUISER Dark Grey Fortrek,249.0
1455,"Mouse sem fio Logitech Preto Ergo M575 - Trackball sem fio com controle de polegar, formato ergonômico, conecta via Bluetooth ou receptor USB - 910-005869",262.0
1456,Pc G-fire Amd A8 9600 8gb 1tb Radeon R7 2gb Integrada Computador Gamer Icarus Evf-k Htg-102,2849.0
1457,"Patch Cord Utp Cat5E 26Awg 3M Azul, SECCON, 27677",11.0
