,Produto,Preco
222,Computador PC CPU Intel Core i3 8GB SSD 240GB HDMI FullHD Áudio 5.1 canais Quantum Star,1453.19
862,"Computador Completo Intel 10ª Geração G5905 com Windows 10 Professional Monitor 19.5"" HDMI 4GB SSD 120GB Skill MSW",2413.99
114,Computador ICC Intel Core I5 3.20 ghz 8GB HD 1TB Kit Multimídia HDMI FULLHD Monitor LED Windows 10,2098.65
515,Computador Gamer Fácil Intel Core i5 (Terceira Geração) 8GB Placa de Vídeo Geforce GT 730 2GB HD 1TB,2346.94
348,"Computador HP Desktop Pro A G3, Ryzen 5 Pro, 8GB, 500GB, Windows 10 Home - 9XM42LA",3626.07
212,Computador PC CPU Intel Core i5 2ª 8GB SSD 480GB Windows 10 HDMI Full HD 3green ElitePC,2301.59
636,Computador Intel core I5 4 Geração 8gb DDR3 SSD 480gb,1756.46
318,Computador Completo Intel Core 2 Duo 4GB HD 500GB Monitor,2036.7
511,Computador Fácil Intel Core i5 9400f (Nona Geração) 16GB DDR4 GeForce Nvidia 1GB SSD 240GB,2974.74
775,"Computador HP Z2 G5, Core i7, 16GB, 256GB SSD, Windows 10 Pro - 2P4U8LA",11359.95
956,"Computador Corporate I3 8 Gb de Ram Hd 500 Gb Monitor 15"" Kit Multimídia Dvdrw",1859.01
983,Mini Computador Icc Sl2346s Intel Core I3 4gb 120gb Ssd,1444.48
192,Computador Fácil Intel Core i5 8GB HD 1TB,1418.14
1047,"Computador Completo Intel Core i7 12GB HD 500GB Monitor LED 19.5"" HDMI EasyPC Go",2839.19
780,"Computador Completo PC CPU Flex ASUS Intel Core i3 4GB SSD 120Gb Com Kit Monitor 15"" Windows 10",2479.38
676,"Pc Computador Cpu Intel Core I7 + Ssd 240gb, 8gb Memória Ram",1785.91
990,"Computador PC Completo Intel 7ª Geração Monitor LED 19.5"" 4GB HD 500GB HDMI 4K Áudio 5.1 canais Skill DC",2133.49
610,"Computador Completo Intel Core i3 6GB SSD 120GB Monitor LED 19.5"" HDMI EasyPC Go",1679.99
948,Computador Corporate I3 6gb de Ram Ssd 240 Gb,1233.61
221,Computador Desktop ICC IV2581SM19 Intel Core I5 3.20 ghz 8gb HD 500GB HDMI FULL HD Monitor LED 195,1869.15
473,Computador Desktop Completo com Monitor LED HDMI Intel Core i5 8GB HD 1TB com caixas de som mouse e teclado EasyPC Standard Plus,2251.19
248,Computador Pc Gamer Intel i5 8GB Hd 500 Wifi,1766.99
935,Computador Cpu Intel Core i5 8gb SSD 240GB Teclado Mouse,2079.55
654,"Computador Desktop Quantum Expert QE51001D Intel Core i5 3,4GHZ 4GB HD 500GB HDMI Full HD",1276.79
66,"Computador ICC IV2341SM15 Intel Core I3 3.20 ghz 4gb HD 500GB HDMI FULL HD Monitor LED 15,4",1418.65
335,"Computador Completo Intel 10ª Geração Dual Core G5905 8GB HD 500GB Monitor 19"" teclado e mouse HDMI Skill PC",2413.99
810,Computador Intel Core I5 8gb ddr3 ssd 120gb gab + fonte,1282.49
525,Pc computador cpu I5 3ª ger 8gb ssd 120gb fonte 200w,1472.49
633,"Computador Completo  Intel Core i5 RAM 8GB HD 1TB Monitor 19.5"" LED Quantum Home and Business",2318.39
422,Computador Gamer Fácil Intel Core i5 (Terceira Geração) 8GB GT 1030 2GB HD 500GB,2536.14
586,Computador Corporate I3 4gb 120gb Ssd Monitor 19,1656.65
524,"Computador PC Completo Intel 10ª Geração Monitor LED 19.5"" 8GB SSD 480GB HDMI 4K Áudio 5.1 canais Skill DC",2779.49
408,Computador ICC Core I5 3.20ghz 4GB HD 120GB SSD Kit Multimídia Monitor LED HDMI FULLHD,1682.15
725,Computador Intel Core i7 3.4ghz RAM 8GB SSD 240GB WI-FI Windows 10,2528.69
1,"Computador Completo Pc Monitor 19"" Intel Core i3 Turbo 4GB HD 500GB Hdmi Windows 10 Teclado Mouse",1804.05
162,"Computador Gamer BLAZE AMD A6-7400 Séries, RAM 4/8GB, SSD, AMD Radeon, Windows 10",1724.25
417,"Computador Desktop Completo FoxPC com Monitor 19.5"" LED HDMI Intel Core i5 3,40Ghz 8GB SSD 240GB mouse e teclado FI-I5M15L2",2276.39
874,Computador Desktop CorPC SlimPC Intel Core i7 8GB HD 1TB HDMI Wifi Mouse e Teclado sem fio,2645.99
396,Computador Intel Core i5 3.1Ghz RAM 8GB SSD 240GB WI-FI  Windows 10,1890.82
415,Computador Mini Cpu Nuc Intel Core i7 8gb Ssd 240gb Wifi,4604.69
665,Computador Pc Cpu Intel 3.1GHz Com Hdmi 8GB HD 500GB Windows 10 Desktop Pc - Mali Brasil,1286.35
973,Computador Gamer Fácil Intel Core i5 (Terceira Geração) 8GB Placa de Vídeo Geforce GT 730 2GB SSD 480GB,2458.74
87,"Computador PC CPU Desktop Completo com Monitor 19.5"" HDMI Intel Core i5 3.40Ghz 8GB HD 500GB Wifi com mouse e teclado EasyPC SlimDesk",2420.03
40,"Kit Computador Desktop Dell Vostro 3681-M30M 10ª Geração Intel Core i5 8GB 256SSD Windows 10 + Monitor 23.8""",4976.1
438,Computador Fácil Intel Core I5 8GB SSD 480GB,1435.34
392,Computador Desktop Dell XPS 8930-A35M GeForce GTX 1060Ti 9ª Ger. Intel Core i7 16GB 1TB Windows 10 Preto com Monitor,9999.0
165,"Computador PC Intel 8ª Geração 8GB DDR4 SSD 240GB (Placa de vídeo Intel UHD 610) Monitor LED Branco 19.5"" HDMI  Skill SlimPC",2634.99
698,Computador Completo Intel Core i5 8GB HD 500GB Monitor LED HDMI Áudio 5.1 canais Wifi Quantum Star Slim,2150.39
420,Computador Cpu Intel Core i5 8gb HD 500gb Teclado Mouse,1803.1
909,Computador Desktop Optiplex 390 Intel Pentium G850 4gb/500gb - 90 dias de Garantia,1844.32
538,Computador Intel Core i7 10ª Geração 16GB SSD 480GB Certo PC Desempenho 9307,5219.29
1020,Computador Gamer Fácil Intel Core i5 (Terceira Geração) 8GB GTX 1050ti 4GB SSD 120GB Fonte 500W,3869.14
129,"Computador Completo Intel 8ª Geração 8GB DDR4 SSD 240GB (Placa de vídeo Intel UHD 610) Monitor 19.5"" LED HDMI Skill SpeedUP",2498.99
971,Computador Completo Pc Cpu Monitor Intel Core I5 8GB HD 1TB Windows 10 Pro Hdmi Teclado e Mouse,2502.37
287,Computador Gamer Fácil Intel Core i5 9400f (Nona Geração) 8GB DDR4 GT 420 4GB 128 bits SSD 240GB Fonte 500W,3275.74
751,Computador Gamer Intel Core i7-6700 RAM 16GB HD 1TB Windows 10 NVIDIA GEFORCE,7940.1
299,Computador Gamer Intel core I7 3770 8gb + SSD 120gb,1898.1
593,"Computador Completo Intel 8ª Geração 4GB DDR4 SSD 120GB (Placa de vídeo Intel UHD 610) Monitor 19.5"" LED HDMI Skill SpeedUP",2243.99
955,"Computador Completo Intel Core i7 16GB SSD 120GB Monitor LED 19.5"" HDMI EasyPC Go",2973.59
267,"Computador Completo Intel Core i3 8GB HD 500GB Monitor HDMI 19.5"" Áudio 5.1 canais PC CPU Windows 10 Quantum Flex",2268.41
171,Computador Fácil Intel Core i5 8GB SSD 120GB,1289.14
675,Computador Corporate I3 8gb Hd 1tb Kit Multimídia Monitor 15,1792.65
85,"Computador Completo Intel Core i5 2ª 8GB HD 500GB Mouse teclado mousepad Monitor 19"" HDMI Quantum Premium",2561.99
429,"Computador Completo Intel Core i7 12GB SSD 480GB Monitor LED 19.5"" HDMI EasyPC Go",3183.59
110,"Computador Gamer Completo com Monitor Full HD 21.5"" Intel Core i5 8GB HD 500GB (Nvidia Geforce GT) Kit gamer com mousepad EasyPC Light",3265.91
1041,Computador EasyPC Slim Branco Intel Core i3 4GB HD 500GB HDMI FullHD,1394.39
578,"Computador Lenovo V50S Intel Core i3-10100, 4GB, HD 500GB, FreeDos - 11HA000CBR",3069.89
999,Computador Fácil Asus Intel Core i5 9400f (Nona Geração) 8GB DDR4 GeForce Nvidia 1GB HD 500GB,2690.94
168,Computador Desktop Lenovo V50s i3-10100 4GB 500GB DOS 11HA000CBR Preto,2499.0
685,Computador Fácil Intel Core i3 10100f (Décima Geração) 8GB DDR4 Geforce Nvidia 1GB SSD 120GB,2536.14
